"Site/Building URL","SiteID","Property Name","Property Address","Property City","Property County","Property State","Property Zip Code","Date Added","Date Expired","IsBuilding","Property Min Size","Property Max Size","BrokerID","IsFeatured","SubTypes","Description","Broker","Broker Company","Broker Address","Broker City","Broker State","Broker Zip","Broker Phone","Broker Cell","Broker Fax","Broker Web","Broker Email","siteid","Cooling","Total Acres","Ceiling Height Min","Cranes","Property Description","Voltage","For Sale","Lease Rate","Lease Terms","Lease Type","Outside Storage","Parcel","Rail Access","Sale Price","Sale Terms","Featured Property","Sprinkler","Total Building sf","Office Area","Unit Number","Website","Zoning","For Lease","Number of Drive in Doors","New","Updated","Name","Phone","Email","Company","City","Employment Area","Total Floor sf","Address","Building Description","Heating System","Available sf","Featured Property Description","Fax","Operating Expense","Number of dock high doors without levelers","Mobile Phone","Central Area","Major Urban Facility","Rural Area","Developing Community","Mixed-Use Center","Mainstreet Area","CBRE Description","Office Percentage","Incentives"
"https://properties.zoomprospector.com/ottawa/property/255-Albert-Street---1201-Ottawa-Ontario/FE439174-6CDA-4710-9F03-027F6C71B87A","FE439174-6CDA-4710-9F03-027F6C71B87A",,"255 Albert Street - 1201","Ottawa","Ontario","Ontario","K1P 6A9",Tue Dec 10 2024 16:35:26 GMT+0000 (Coordinated Universal Time),,true,7872,7872,33011,0,"Office","<br/>In addition to the exceptional location and facilities, 255 Albert Street is surrounded by a vibrant community of businesses, restaurants, and retail establishments. From networking opportunities to a wide range of dining options, your team will have access to everything they need to thrive both professionally and personally.",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","FE439174-6CDA-4710-9F03-027F6C71B87A","","","","","We are pleased to announce the availability of professional office space in the heart of the Ottawa Business District at 255 Albert Street. This 16 storey office tower offers easy access to public transit and major transportation arteries, making it a convenient location for businesses and their employees.","","","","","direct","","","","","","","","205181","0 ft&sup2;","","","","1","","","","Alain Desmarais","(613) 780-1566","adesmarais@cwottawa.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/45-O'Connor-Street---350-Ottawa-Ontario/913B773F-27BC-4878-8955-02B43D81B4F7","913B773F-27BC-4878-8955-02B43D81B4F7","World Exchange Plaza Tower I - 45 O’Connor Street","45 O'Connor Street - 350","Ottawa","Ontario","Ontario","K1P 5E1",Mon Oct 07 2024 16:35:47 GMT+0000 (Coordinated Universal Time),,true,5827,5827,33011,0,"Office","<ul>
<li>Future model suite</li>
<li>Double door elevator exposure</li>
<li>9 offices, boardroom, meeting room, kitchen and open area</li>
</ul>",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","913B773F-27BC-4878-8955-02B43D81B4F7","","","","","<p>Encompassing an entired city block, this renowned Class A office complex is prominently and conveniently located in the Centre of Ottawa's downtown core, just steps from Parliament Hill and the LRT Parliament Station. The two office towers are connected by a multi-level retail concourse and is home to a multitude of on-site amenities, Food Court, outdoor Plaza and an underground parking garage. The exciting renovation of the retail concourse will elevate the office experience and drive the tenant/community connection. Find out more about the renovation <a href=""http://thenewwep.com/"" target=""_self"">here</a>.&nbsp;</p>
<p></p>
<p><a href=""https://office.thenewwep.com/"" target=""_blank"">Click here to view Office Brochure. </a>&nbsp;</p>
<p></p>
<p></p>
<p></p>

<p>QuadReal Property Group is a global real estate investment, operating and development company headquartered in Vancouver, British Columbia. Its assets under management are $94 billion. From its foundation in Canada as a full-service real estate operating company, QuadReal has expanded its capabilities to invest in equity and debt in both the public and private markets. QuadReal invests directly, via programmatic partnerships and through operating platforms in which it holds an ownership interest.&nbsp;</p>
<p><br>QuadReal seeks to deliver strong investment returns while creating sustainable environments that bring value to the people and communities it serves. Now and for generations to come.&nbsp;</p>
<p><br>QuadReal: Excellence lives here.&nbsp;&nbsp;&nbsp;</p>
<p><a href=""https://can01.safelinks.protection.outlook.com/?url=http%3A%2F%2Fwww.quadreal.com%2F&data=05%7C01%7Cstephanie.thompson%40quadreal.com%7C46ba2241e0d04ef305b208db40fca478%7C463d1a0cc09348f0a89b11b3ef8e18a7%7C0%7C0%7C638175226047602516%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C3000%7C%7C%7C&sdata=CuhthIszaLE7eytwhmbrBXfAVCVqtsKvz%2BaTxB7vyoE%3D&reserved=0"" target=""_self""><span style=""font-size: 11.5pt;"">www.quadreal.com</span></a>&nbsp;</p>

<p><span style=""font-size: medium;"">ENERGY STAR® Score: 89</span><br><span style=""font-size: medium;""> Energy Use Intensity: 18.6 ekWh/ft<sup>2</sup></span><br><span style=""font-size: medium;""> Greenhouse Gas Intensity: 2.0 kgCO<sub>2</sub>e/ft<sup>2</sup></span><br><span style=""font-size: medium;""> Water Use Intensity: 26.1 L/ft<sup>2</sup></span></p>

<p>LEED EBOM Platinum Certified</p>
<p><span style=""color: rgb(152,152,152);font-size: 16px;font-family: roboto-light, sans-serif;"">Energy Star Certified</span></p>
<p>BOMA Best Level 3</p>","","","","","direct","","","","","","","","372000","372,000 ft&sup2;","","","","1","","","","Stephanie Thompson","613-690-7394","stephanie.thompson@quadreal.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/1-Nicholas-Street---Unit-5-Ottawa-Ontario/87C5CBD4-9C7C-458A-9800-02E9E0FDBCAF","87C5CBD4-9C7C-458A-9800-02E9E0FDBCAF","United Trust Building","1 Nicholas Street - Unit 5","Ottawa","Ontario","Ontario","K1N 7B7",Mon Jan 27 2025 16:35:25 GMT+0000 (Coordinated Universal Time),,true,1722,1722,33011,0,"Office","<br/>",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","87C5CBD4-9C7C-458A-9800-02E9E0FDBCAF","","","","","The Rideau Centre is situated diagonally across the street for shopping and dining.","","","","","direct","","","","","","","","144256","0 ft&sup2;","","","","1","","","","Adam Freedman","","afreedman@cwottawa.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/112-John-Cavanaugh-Drive---Suite-11-(2nd-Floor)-Ottawa-Ontario/C61E135C-AA8B-4D5F-B89D-035039D21A5A","C61E135C-AA8B-4D5F-B89D-035039D21A5A",,"112 John Cavanaugh Drive - Suite 11 (2nd Floor)","Ottawa","Ontario","Ontario","K0A 1L0",Thu Jan 09 2025 16:35:53 GMT+0000 (Coordinated Universal Time),,true,226,226,33011,0,"Industrial","Two story light industrial office building located off Carp Road with quick access to the 417. Multiple suites available on the top floor (walk-up) that can suit many configurations. Ideal for small businesses, trades, legal, accounting and administrative professionals. Close proximity to the services, restaurants and shops in Carp including Scotiabank, Pharmasave, LCBO, Home Hardware, Alice's Village Cafe and more.<br/><br/><ul><li>Parking available onsite</li><li>Available immediately (Suite 2 available May 1, 2025)</li><li>Utilities extra (hydro and gas) for suites 2, 8, 9, 12 and 14</li><li>Easy access to 417</li><li>Close to amenities in Carp and nearby Tanger Outlets</li></ul>",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","C61E135C-AA8B-4D5F-B89D-035039D21A5A","","","","","Located along the Carp Road Corridor. Only 5 minutes from Highway 417.","","","","","direct","","","","","","","","23133","","","","","1","","","","John Zinati","16138804106","john@zinatirealty.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/1-Rideau-St---Flexible-coworking-memberships-for-rent-in-Fairmont-Chateau-Laurier-Ottawa-Ottawa-Ontario/05D1AD07-7548-489A-A88C-03B3E33696BC","05D1AD07-7548-489A-A88C-03B3E33696BC","Fairmont Chateau Laurier","1 Rideau St - Flexible coworking memberships for rent in Fairmont Chateau Laurier Ottawa","Ottawa","Ontario","Ontario","K1N 8S7",Wed Dec 29 2021 16:36:49 GMT+0000 (Coordinated Universal Time),,true,54,54,33011,0,"Office","Find shared workspace near me easily with a Regus Coworking membership for rent and work wherever and however you need to. With pricing starting at 177, we offer the flexibility and freedom to accommodate any work style. Simply walk into any location across our extensive global network and get to work – as little or as often as you need. Take advantage of hot desking rental to maximize your efficiency and adapt to your dynamic work needs.

Make an impression in downtown Ottawa.
Stand out from the crowd with a business base in our Fairmont Chateau Laurier offices in the capital. Featuring a series of turrets, this remarkable limestone building in downtown Ottawa resembles a castle.

Enjoy red-carpet treatment in the building’s equally grand, fully-serviced workspaces, which boast the latest videoconferencing facilities and an on-site coffee bar. Explore the many shops and restaurants in the neighbouring retail park. After a busy week, hike, cycle or ski in the nearby hills. 

A Regus Coworking Membership includes:
• Non-reserved desk in a coworking area for you and one guest
• Access to our global network with thousands of locations worldwide
• Secure, business-grade technology and WiFi
• Printers and access to admin support
• Highly trained reception and support team
• Cleaning, utilities, and security
• Regular networking and community events
• Easy booking and account management via our app

The offer and price shown in this listing are approximate and subject to availability. 
All images shown in this listing belong to our locations but may not correspond to this specific center.
Enquire now

Trouvez facilement un espace de cotravail près de chez moi avec un abonnement de cotravail à louer Regus et travaillez où et comme vous le souhaitez. Avec des tarifs à partir de 177, nous offrons la flexibilité et la liberté d'adapter votre style de travail. Entrez simplement dans n'importe quel emplacement de notre vaste réseau mondial et commencez à travailler – aussi peu ou aussi souvent que vous le souhaitez. Profitez des avantages du hot desking pour maximiser votre efficacité et vous adapter à vos besoins de travail dynamiques.

Un site qui fait bonne impression au centre-ville d'Ottawa.
Démarquez-vous de la foule avec une base pour mener vos affaires dans nos bureaux au Fairmont Chateau Laurier de la capitale. Orné de tourelles, ce remarquable bâtiment en pierre calcaire au centre-ville d'Ottawa ressemble, comme son nom l'indique, à un château.

Profitez d'un traitement aux petits oignons dans nos espaces de travail clé en main équipés des plus modernes installations de vidéoconférence et d'un bar à café. Découvrez les nombreux restaurants et boutiques du quartier commercial à côté. Après une bonne semaine de travail, partez en randonnée à pied ou à vélo, ou faites du ski dans les collines environnantes. 

L'adhésion au coworking Regus comprend les éléments suivants: 
• Bureau non-réservé dans une zone de cotravail pour vous et un invité
• Accès à notre réseau mondial avec des milliers d'emplacements dans le monde entier
• Technologie et WiFi de qualité professionnelle et sécurisés
• Imprimantes et accès au support administratif
• Équipe de réception et de support hautement qualifiée
• Nettoyage, services publics et sécurité
• Événements réguliers de réseautage et communautaires
• Réservation facile et gestion du compte via notre application

L'offre et le prix indiqués dans cette annonce sont indicatifs et soumis à disponibilité.
Toutes les images présentées dans cette annonce appartiennent à nos emplacements mais peuvent ne pas correspondre à ce centre spécifique.
Renseignez-vous maintenant",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","05D1AD07-7548-489A-A88C-03B3E33696BC","Yes","","","","Make an impression in downtown Ottawa
Stand out from the crowd with a business base in our Fairmont Chateau Laurier offices in the capital. Featuring a series of turrets, this remarkable limestone building in downtown Ottawa resembles a castle.

Enjoy red-carpet treatment in the building’s equally grand, fully-serviced workspaces, which boast the latest videoconferencing facilities and an on-site coffee bar. Explore the many shops and restaurants in the neighbouring retail park. After a busy week, hike, cycle or ski in the nearby hills.""	""A Regus Coworking Membership includes: 
Non-reserved desk in a coworking area for you and one guest
Access to our global network with thousands of locations worldwide
Secure, business-grade technology and WiFi
Printers and access to admin support
Highly trained reception and support team
Cleaning, utilities and security
Regular networking and community events 
Easy booking and account management via our app
All images shown in this listing belong to our locations but may not correspond to this specific centre.
Enquire now



Un site qui fait bonne impression au centre-ville d'Ottawa
Démarquez-vous de la foule avec une base pour mener vos affaires dans nos bureaux au Fairmont Chateau Laurier de la capitale. Orné de tourelles, ce remarquable bâtiment en pierre calcaire au centre-ville d'Ottawa ressemble, comme son nom l'indique, à un château.

Profitez d'un traitement aux petits oignons dans nos espaces de travail clé en main équipés des plus modernes installations de vidéoconférence et d'un bar à café. Découvrez les nombreux restaurants et boutiques du quartier commercial à côté. Après une bonne semaine de travail, partez en randonnée à pied ou à vélo, ou faites du ski dans les collines environnantes.","120 V","","","","direct","","","","","","","","1440","","","","Commercial","1","","","","Regus","4375385185","ads@iwgplc.com","","","","","","","Yes","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/560-Rochester-Street---6th-Floor-Ottawa-Ontario/71F99C7D-9405-4968-AD10-03DFF354F26B","71F99C7D-9405-4968-AD10-03DFF354F26B","Carling Square I","560 Rochester Street - 6th Floor","Ottawa","Ontario","Ontario","K1S 5K2",Thu Sep 15 2022 16:35:26 GMT+0000 (Coordinated Universal Time),,true,9961,9961,33011,0,"Office",,,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","71F99C7D-9405-4968-AD10-03DFF354F26B","","","","","Carling Square is surrounded by several major traffic routes. Highway 417 is immediately north off Rochester Street. The airport is ten minutes south via Bronson Avenue. Carling Avenue is effectively served by OC Transpo buses providing convenience access for tenant, staff and clients.

Carling Square I is located at 560 Rochester Street on the north side of Carling Avenue, directly across from Dow’s Lake. Being the true geographic centre of Ottawa, this location provides convenience access putting your business only minutes away from important government departments, crown corporations and private industry. The building has 6 floors with a typical floor being approximately 8,892sf. Carling Square I is equipped with two elevators. Its electrical system is capable of handling all specialized computer equipment.","","","","","direct","","","","","","","","57720","","","","","1","","","","Daniel Donnelly","613-727-4026","ddonnelly@arnon.ca","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/176-Rideau-Street-Ottawa-Ontario/5F983047-A832-4ED9-9E27-03F426D32E3E","5F983047-A832-4ED9-9E27-03F426D32E3E","176 Rideau Street","176 Rideau Street","Ottawa","Ontario","Ontario","0",Mon Aug 08 2016 18:32:31 GMT+0000 (Coordinated Universal Time),,true,6000,6000,25478,0,"Office","2 floors","Seymour Diener","City of Ottawa","110 Laurier Avenue West","Ottawa","Ontario",,"(613) 723-5118",,,,"Seymour.Diener@ottawa.ca","5F983047-A832-4ED9-9E27-03F426D32E3E","","","","No","","","0","","YR","","","","No","2.4e+006","","","N","6000","6000","","","","1","","","","","","oliver.kershaw@cbre.com","","","","","","","","6000","","","","","","","","","","","","831892","100",""
"https://properties.zoomprospector.com/ottawa/property/175-Richmond-Rd,-Ottawa,-ON-Ottawa-Ontario/2A0325A0-89A6-4E56-A289-04370929EE19","2A0325A0-89A6-4E56-A289-04370929EE19","175 Richmond Road","175 Richmond Rd, Ottawa, ON","Ottawa","Ontario","Ontario","0",Mon Aug 08 2016 18:32:32 GMT+0000 (Coordinated Universal Time),,true,1000,11500,25504,0,"Office",,"John Zinati","District Realty Corporation","50 Bayswater Avenue","Ottawa","Ontario","K1Y 2E9","(613) 759-8383 ext. 228",,"(613) 759-8448","www.districtrealty.com","leasing@districtrealty.com","2A0325A0-89A6-4E56-A289-04370929EE19","","","","","","","0","20.00","","Modified Gross","","","","","","","","","","","www.districtrealty.com","","1","","","","John Zinati","613-759-8383 ext.228","leasing@districtrealty.com","District Realty Corporation","9999999","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/40-Camelot-Drive-Ottawa-Ontario/06F00ECE-56A2-4FC7-B7F8-04412285C18E","06F00ECE-56A2-4FC7-B7F8-04412285C18E","40 Camelot Drive","40 Camelot Drive","Ottawa","Ontario","Ontario","0",Mon Aug 08 2016 18:32:34 GMT+0000 (Coordinated Universal Time),,true,7069,7069,25527,0,"Office","100","Angela Flannery","Colonnade Realty Inc.","16 Concourse Gate, Suite 200","Ottawa","Ontario","K2E 7S8","613.225.9988 x344",,,"www.colonnademanagement.com","aflannery@colonnade.ca","06F00ECE-56A2-4FC7-B7F8-04412285C18E","","","","","Situated in the Camelot Business Centre. Suite 100 comprises open and enclosed offices, a boardroom and a kitchenette. Ample parking.  Please see attached brochure for more details.","","0","","","","","","","","","","","","","","www.colonnademanagement.com","","1","","","","Scott Craven","613-225-8118x328","scraven@colonnade.ca","Colonnade Realty Inc.","9999999","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/560-Rideau-Street---2-Ottawa-Ontario/1267DADE-ED95-4818-8823-04D2C5F977E7","1267DADE-ED95-4818-8823-04D2C5F977E7","Charlotte","560 Rideau Street - 2","Ottawa","Ontario","Ontario","K1N 5Z8",Mon Oct 07 2024 16:35:47 GMT+0000 (Coordinated Universal Time),,true,1012,1012,33011,0,"Retail","• Ground floor units available in newly built 197 unit residential condominium
• Ideal for retail, medical, and office use
• Over 1,000 new residential/condo units in the neighbourhood, to be completed by end of 2023
• Close proximity to new student residences including the 518-bed Annex Residence and Theo Residence",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","1267DADE-ED95-4818-8823-04D2C5F977E7","","","","","","","","","","direct","","","","","","","","","","","","","1","","","","Candice Lerner-Fry","","candice.lf@marcusmillichap.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/1900-City-Park-Drive---205-Ottawa-Ontario/63FA9AA5-C7C4-4E0B-8994-0548788FC163","63FA9AA5-C7C4-4E0B-8994-0548788FC163","1900 City Park Dr","1900 City Park Drive - 205","Ottawa","Ontario","Ontario","K1J 1G7",Wed Jun 11 2025 16:35:36 GMT+0000 (Coordinated Universal Time),,true,1186,1186,33011,0,"Office","<p></p>",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","63FA9AA5-C7C4-4E0B-8994-0548788FC163","","","","","<p><span style=""color: black;background-color: white;font-size: 10.5pt;font-family: Arial;"">City Park Place is situated along the Queensway corridor in Ottawa's eastern suburban market. Located next to Gloucester Centre, this five-storey, class 'A' office features flexible office design and an inviting lobby.</span></p>","","","","","direct","","","","","","","","93500","93,500 ft&sup2;","","","","1","","","","Brent Arseneau","613.853.7012","barseneau@colonnadebridgeport.ca","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/60-Queen-Street---Ground-(B)-Ottawa-Ontario/11399E3B-23B4-4DB9-B718-05B909640D38","11399E3B-23B4-4DB9-B718-05B909640D38","60 Queen St","60 Queen Street - Ground (B)","Ottawa","Ontario","Ontario","K1P 5A8",Fri Jun 06 2025 16:35:37 GMT+0000 (Coordinated Universal Time),,true,1040,1040,33011,0,"Retail","<p></p>",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","11399E3B-23B4-4DB9-B718-05B909640D38","","","","","<p>Ottawa City Hall, the Court House and Parliament Hill are within walking distance and the amenities of being situated in the downtown core are too numerous to mention.</p>

<p>Sixty Queen provides for 14 floors of office space. A typical floor is comprised of approximately 9,441 sf. The floor plate is extremely efficient and features a low common area factor of 3.1% based on full floor occupancy. The ground floor lobby is elegantly appointed with Italian marble and brass finishings. To provide expeditious vertical transportation, the four elevators provide for 3,000lb capacity at a speed of 500 feet per minute.</p>
<p>Electrical: 60% of the main electrical system capacity operates the basic building systems. The remainder is available to service office appliances and special loads.</p>
<p>Mechanical: The variable volume air condition system provides for maximum efficiency and comfort.</p>
<p>Life Safety: The building provides an excellent fire protection system including fire detection and alarm, smoke control and fire suppression systems.</p>","","","","","direct","","","","","","","","130738","130,738 ft&sup2;","","","","1","","","","Dan Gray","613-266-3049","dgray@arnon.ca","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/1096-BRIDGE-ST-Ottawa-Ontario/6A9F9635-7A01-40A7-80D5-0622A290ABC5","6A9F9635-7A01-40A7-80D5-0622A290ABC5","1096 BRIDGE ST","1096 BRIDGE ST","Ottawa","Ontario","Ontario","K4M 1J2",Mon Mar 13 2023 09:14:47 GMT+0000 (Coordinated Universal Time),Fri May 30 2031 09:21:19 GMT+0000 (Coordinated Universal Time),true,3450,3450,44448,0,"Office","<p>Prime office space for lease in the heart of Manotick, in a charming standalone building. High visibility and easy access, with ample parking onsite, and a detached garage. Approximately 3,450sqft of professional office space offering a large and bright reception area, board room, 15+ individual offices, kitchenette, storage space, 4 washrooms and multiple entrances. This flexible office space can be suitable for a variety of uses in a desirable location. Fully fit up for turn key office use.</p>","Tashianna LaRose","Royal LePage Team Realty","384 Richmond Rd, ","Ottawa","Ontario","K2A 0E8","613-729-9090 ext.2204","9023045145",,"https://ottawacommercialrealestate.com/","tashianna@royallepage.ca","6A9F9635-7A01-40A7-80D5-0622A290ABC5","","","","","","","","20.87","","","","","","","","","","","","","","","1","","","","Hanna Browne","613-825-7653","hanna@royallepage.ca","Royal LePage Team Realty","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/62-Steacie-Drive---208---Dedicated-Desk-Ottawa-Ontario/977D0AAD-1DE2-4C21-9BE8-0676BA2A52C3","977D0AAD-1DE2-4C21-9BE8-0676BA2A52C3","Catalyst Kanata (Co-Working)","62 Steacie Drive - 208 - Dedicated Desk","Ottawa","Ontario","Ontario","K2K 2A9",Fri Oct 11 2024 16:35:22 GMT+0000 (Coordinated Universal Time),,true,130,130,33011,0,"Office","Kanata North’s NEWEST co-working space. From reserved desks to private offices, we offer an environment where entrepreneurs and business owners can concentrate and get work done. Catalyst Kanata offers a safe, healthy, and productive environment that is carefully designed and managed with you & your staff’s wellbeing in mind. Free parking, high speed internet, keyless access, 24/7 video surveillance and many amenities close by.<br/><br/><ul><li>- Keyless access for convenience and security</li><li>- Free parking for tenant and guest convenience</li><li>- High Speed Wi-Fi for efficient connectivity</li><li>- 24hr building access & security for peace of mind</li><li>- Meeting Rooms available for tenant use</li><li>- Mailbox Rental service for added convenience</li><li>- EV car chargers for eco-friendly transportation options</li><li>- Common showers for tenant use</li><li>- Access to 417 E & W from March Road for easy commuting</li><li>- Close to all amenities & greenspace for convenience and relaxation</li></ul>",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","977D0AAD-1DE2-4C21-9BE8-0676BA2A52C3","","","","","Located in the ever growing Kanata North Business Park.  This property includes an outdoor patio with picnic tables, EV car chargers, bike racks and on-site showers.  Close to all amenities, soccer fields & bike paths.","","","","","direct","","","","","","","","33432","","","","IP6 H(14)","1","","","","Marlene Piitz","16132245464","mpiitz@merkburn.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/595-Byron-Avenue-Ottawa-Ontario/87777F4B-D881-4FFB-AD31-0677460365AA","87777F4B-D881-4FFB-AD31-0677460365AA",,"595 Byron Avenue","Ottawa","Ontario","Ontario","K2A 4C4",Mon Jun 02 2025 16:36:13 GMT+0000 (Coordinated Universal Time),,true,3600,3600,33011,0,"Office",,,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","87777F4B-D881-4FFB-AD31-0677460365AA","","","","","<div>AVAILABLE FOR SALE AND LEASE</div> Currently laid out as an Architectural and Engineering office space, this professional office space can be reconfigured for many other uses.&nbsp; The space includes two enclosed offices on the second floor plus a large open work area, a meeting room, reception area, and a secure storage unit.&nbsp; Access to common washrooms on the second floor.&nbsp; The ground area consists of a large meeting room, a kitchenette and two in suite washrooms.&nbsp; Two underground parking spaces are included in the purchase price.&nbsp; Additional rental parking may be arranged through the building management.&nbsp; Abundant street parking nearby as well. Space will be available for vacant possession on or before November 1, 2025.&nbsp; Both ground floor / street access off of Byron Ave., as well as building access off of Golden Ave., for elevator / handicap access and to the underground parking.&nbsp; Although there are two separately legal descriptions, such that the two parcels could technically be conveyed separately, the two properties are physically connected and are governed by a single occupancy permit.&nbsp; In Ottawa, the TM zoning designation, which is the ""Traditional Mainstreet, Urban Exception 83,"" is a zoning zone that allows for a variety of uses, including commercial and residential, while also permitting specific additional uses defined in the urban exception. This zoning zone permits a wide range of uses, including retail, office, and residential, and the ""Urban Exception 83"" adds specific allowed uses, which can be obtained from the City of Ottawa.&nbsp; &nbsp;The owner would also consider leasing the unit at $23.00 per sq. ft. triple net.&nbsp; Condominium Fees also include gas and water.&nbsp; Heating System is actually Forced Air (Hydronic), not electric.&nbsp;","","1","","","direct","","","","1795000.0","","","","3600","","","","","","","","","Philip Zunder, President | Broker of Record","613-725-7170","pzunder@cdnglobal.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/119-Iber-Road-Ottawa-Ontario/42D68C2C-F627-4AB2-82F1-06D43313EA84","42D68C2C-F627-4AB2-82F1-06D43313EA84","Iber Road Business Park","119 Iber Road","Ottawa","Ontario","Ontario","0",Mon Aug 08 2016 18:34:59 GMT+0000 (Coordinated Universal Time),,false,0,1,25527,0,"Office,Industrial,Vacant Land","Land","Angela Flannery","Colonnade Realty Inc.","16 Concourse Gate, Suite 200","Ottawa","Ontario","K2E 7S8","613.225.9988 x344",,,"www.colonnademanagement.com","aflannery@colonnade.ca","42D68C2C-F627-4AB2-82F1-06D43313EA84","","","","","Zoning: IL – Light Industrial permits office, warehouse, and showroom. Fully serviced, frontage on Iber Road.One of the few remaining lots in the mature Iber Road Business Park located in Ottawa’s west end. ","","0","","","","","","","","","","","","","","www.colonnadedevelopment.com","","1","","","","Cal Kirkpatrick","613-225-8118 x 322","ckirkpatrick@colonnade.ca","Colonnade Development Inc.","9999999","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/222-Queen-Street---1034-Ottawa-Ontario/7F205234-F1C9-4047-87F1-0703B1DF19EC","7F205234-F1C9-4047-87F1-0703B1DF19EC",,"222 Queen Street - 1034","Ottawa","Ontario","Ontario","K1P 5V9",Mon Apr 28 2025 16:35:46 GMT+0000 (Coordinated Universal Time),,true,3000,3000,33011,0,"Office","Move-in ready Private Office with task furniture included.

Our Private Offices are perfect for individuals or teams looking for a secure, private workspace. Each office comes fully furnished with everything you need to stay productive—plus access to lounges, meeting rooms, secure Wi-Fi, stocked kitchens, and on-site reception and support staff.

Please note: The exact suite may not be pictured.",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","7F205234-F1C9-4047-87F1-0703B1DF19EC","","","","","Located in the downtown core, our Ottawa co-working and shared office space is strategically located between two light rail stations. Enjoy the benefits of being mere steps from the food, coffee, and shops of both Bank Street and Sparks Street, or visit the Rideau Centre only a few blocks away.","","","","","private_office","","","","","","","","205417","","","","","1","","","","Ellen Murphy","2363358542","sales@iqoffices.com","","","","","","","","","","","","","","","","","","","","","",""
